Model name,Target backend,Scale factor type,Weight bit width,Act bit width,Bias bit width,Scaling per output channel,Act quant type,Bias corr,Graph eq iterations,Graph eq merge bias,Gptq,Gptq act order,Act quant percentile,Top 1% floating point accuracy,Top 1% quant accuracy,Floating point accuracy - quant accuracy,Quant accuracy / floating point accuracy,Calibration size,Calibration batch size,Torch version,Brevitas version
vit_b_32,generic,po2,6,8,int32,True,asymmetric,True,20,True,True,False,99.999,75.912,73.412,-2.5,0.967,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,float32,4,8,int32,True,symmetric,True,20,True,True,False,99.999,75.912,74.188,-1.724,0.977,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,float32,6,8,int32,False,symmetric,True,20,True,True,False,99.999,75.912,74.222,-1.69,0.978,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,float32,4,8,int32,True,asymmetric,True,20,True,True,True,99.999,75.912,74.226,-1.686,0.978,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,float32,6,8,int32,False,asymmetric,True,20,True,True,True,99.999,75.912,74.328,-1.584,0.979,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,layerwise,po2,4,8,int32,True,symmetric,True,20,True,True,False,99.999,75.912,74.458,-1.454,0.981,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,float32,6,8,int32,True,symmetric,True,20,True,True,False,99.999,75.912,74.484,-1.428,0.981,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,float32,8,8,int32,True,symmetric,True,20,True,True,False,99.999,75.912,74.57,-1.342,0.982,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,float32,8,8,int32,False,asymmetric,True,20,True,True,False,99.999,75.912,74.592,-1.32,0.983,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,float32,8,8,int32,False,symmetric,True,20,True,True,False,99.999,75.912,74.592,-1.32,0.983,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,float32,6,8,int32,True,asymmetric,True,20,True,True,False,99.999,75.912,74.596,-1.316,0.983,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,layerwise,po2,6,8,int32,False,symmetric,True,20,True,True,True,99.999,75.912,74.616,-1.296,0.983,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,generic,float32,8,8,int32,True,asymmetric,True,20,True,True,True,99.999,75.912,74.698,-1.214,0.984,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,layerwise,po2,4,8,int32,True,asymmetric,True,20,True,True,True,99.999,75.912,75.024,-0.888,0.988,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,layerwise,po2,6,8,int32,True,symmetric,True,20,True,True,True,99.999,75.912,75.162,-0.75,0.99,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,layerwise,po2,8,8,int32,False,symmetric,True,20,True,True,False,99.999,75.912,75.216,-0.696,0.991,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,layerwise,po2,8,8,int32,True,symmetric,True,20,True,True,True,99.999,75.912,75.224,-0.688,0.991,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,layerwise,po2,6,8,int32,False,asymmetric,True,20,True,True,True,99.999,75.912,75.226,-0.686,0.991,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,layerwise,float32,4,8,int32,True,asymmetric,True,20,True,True,True,99.999,75.912,75.454,-0.458,0.994,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,layerwise,float32,4,8,int32,True,symmetric,True,20,True,True,True,99.999,75.912,75.528,-0.384,0.995,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,layerwise,float32,6,8,int32,False,asymmetric,True,20,True,True,False,99.999,75.912,75.558,-0.354,0.995,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,layerwise,float32,6,8,int32,False,symmetric,True,20,True,True,False,99.999,75.912,75.612,-0.3,0.996,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,layerwise,po2,8,8,int32,False,asymmetric,True,20,True,True,False,99.999,75.912,75.786,-0.126,0.998,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,layerwise,po2,6,8,int32,True,asymmetric,True,20,True,True,True,99.999,75.912,75.818,-0.094,0.999,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,layerwise,float32,6,8,int32,True,asymmetric,True,20,True,True,False,99.999,75.912,75.828,-0.084,0.999,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,layerwise,float32,8,8,int32,True,asymmetric,True,20,True,True,False,99.999,75.912,75.85,-0.062,0.999,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,layerwise,po2,8,8,int32,True,asymmetric,True,20,True,True,True,99.999,75.912,75.854,-0.058,0.999,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,layerwise,float32,8,8,int32,False,asymmetric,True,20,True,True,False,99.999,75.912,75.87,-0.042,0.999,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,layerwise,float32,8,8,int32,True,symmetric,True,20,True,True,True,99.999,75.912,75.89,-0.022,1.0,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,layerwise,float32,8,8,int32,False,symmetric,True,20,True,True,True,99.999,75.912,75.914,0.002,1.0,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
vit_b_32,layerwise,float32,6,8,int32,True,symmetric,True,20,True,True,False,99.999,75.912,75.93,0.018,1.0,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
